age_km_interaction,seller_type_Trustmark Dealer,brand_Toyota,brand_Ford,fuel_Diesel,mileage_power_interaction,fuel_LPG,usage_intensity,specific_power,transmission_Manual,brand_Nissan,mileage,engine,brand_Maruti,owner,brand_Renault,brand_Honda,brand_Other,max_power,fuel_Petrol,brand_Hyundai,brand_Volkswagen,km_per_year,seller_type_Individual,car_age,km_driven,brand_Tata,selling_price
756000,0.0,0,0,1.0,1380.0,0.0,1,0.0600961538461538,1.0,0,18.4,1248.0,0,2,0,0,0,75.0,0.0,0,0,3857.142857142857,1.0,14,54000,1,130000
928000,0.0,0,0,0.0,912.11,0.0,1,0.0581658291457286,1.0,0,19.7,796.0,1,1,0,0,0,46.3,1.0,0,0,3625.0,1.0,16,58000,0,120000
1620000,0.0,0,0,1.0,1848.0,0.0,1,0.073677160080375,1.0,0,16.8,1493.0,0,4,0,0,0,110.0,0.0,1,0,5000.0,1.0,18,90000,0,185000
430000,0.0,0,0,0.0,1381.415,0.0,1,0.0681863727454909,1.0,0,20.3,998.0,0,2,0,0,0,68.05,1.0,1,0,4300.0,1.0,10,43000,0,204999
344000,0.0,0,0,1.0,2102.168,0.0,2,0.0593108974358974,1.0,0,28.4,1248.0,1,1,0,0,0,74.02,0.0,0,0,5375.0,1.0,8,43000,0,625000
2100000,0.0,0,0,0.0,1088.0,0.0,2,0.0608882521489971,1.0,0,12.8,1396.0,0,1,0,0,0,85.0,1.0,0,0,10714.285714285714,1.0,14,150000,1,150000
552000,0.0,0,0,0.0,1543.36,0.0,1,0.0707256046705588,1.0,0,18.2,1199.0,0,1,0,0,0,84.8,1.0,0,0,3833.3333333333335,1.0,12,46000,0,229999
315000,0.0,0,0,0.0,1522.038,0.0,1,0.0683625730994152,1.0,0,18.6,1197.0,0,1,0,0,0,81.83,1.0,1,0,3888.8888888888887,1.0,9,35000,0,576000
450000,0.0,0,0,0.0,1341.561,0.0,2,0.0667083854818523,1.0,0,25.17,799.0,0,1,1,0,0,53.3,1.0,0,0,5555.555555555556,1.0,9,50000,0,265000
1200000,0.0,0,0,0.0,1595.685,0.0,1,0.0655689102564102,1.0,0,19.5,1248.0,1,3,0,0,0,81.83,1.0,0,0,3000.0,1.0,20,60000,0,50000
880000,0.0,0,0,1.0,1704.3,0.0,2,0.0659025787965616,1.0,0,24.7,1047.0,0,1,0,0,0,69.0,0.0,0,0,13750.0,1.0,8,110000,1,420000
224000,0.0,0,0,0.0,1341.561,0.0,1,0.0667083854818523,1.0,0,25.17,799.0,0,1,1,0,0,53.3,1.0,0,0,3500.0,1.0,8,28000,0,290000
798000,0.0,0,0,0.0,1164.72,0.0,1,0.0678132678132678,1.0,0,21.1,814.0,0,1,0,0,0,55.2,1.0,1,0,4071.428571428572,1.0,14,57000,0,160000
400000,0.0,0,0,1.0,1967.66,0.0,2,0.0592948717948717,1.0,0,26.59,1248.0,1,1,0,0,0,74.0,0.0,0,0,6250.0,1.0,8,50000,0,695000
600000,0.0,1,0,1.0,1868.696,0.0,2,0.0639296187683284,1.0,0,21.43,1364.0,0,1,0,0,0,87.2,0.0,0,0,6000.0,1.0,10,60000,0,1050000
840000,0.0,0,0,0.0,1532.725,0.0,2,0.0692147034252297,1.0,0,18.5,1197.0,0,1,0,0,0,82.85,1.0,1,0,5833.333333333333,1.0,12,70000,0,400000
360000,0.0,0,0,0.0,1522.038,0.0,1,0.0683625730994152,1.0,0,18.6,1197.0,0,1,0,0,0,81.83,1.0,1,0,4444.444444444444,1.0,9,40000,0,500000
1800000,0.0,0,0,1.0,1875.456,0.0,2,0.0711538461538461,1.0,0,21.12,1248.0,0,2,0,0,0,88.8,0.0,0,0,8000.0,1.0,15,120000,1,150000
1500000,0.0,0,0,1.0,1190.0,0.0,2,0.0498220640569395,1.0,0,17.0,1405.0,0,2,0,0,0,70.0,0.0,0,0,6666.666666666667,1.0,15,100000,1,120000
1440000,0.0,0,0,1.0,1317.4009,0.0,2,0.0491174377224199,1.0,0,19.09,1405.0,0,2,0,0,0,69.01,0.0,0,0,10000.0,1.0,12,120000,1,200000
832000,0.0,0,1,1.0,1192.6,0.0,1,0.0478913509649749,1.0,0,17.8,1399.0,0,2,0,0,0,67.0,0.0,0,0,4923.076923076923,1.0,13,64000,0,300000
250000,0.0,0,0,0.0,1548.6240000000005,0.0,1,0.0671743486973947,1.0,0,23.1,998.0,1,1,0,0,0,67.04,1.0,0,0,2500.0,1.0,10,25000,0,350000
910000,0.0,0,0,1.0,1465.344,0.0,2,0.0615384615384615,1.0,0,25.44,936.0,0,2,0,0,0,57.6,0.0,0,0,5384.615384615385,1.0,13,70000,0,200000
810000,0.0,0,0,0.0,1341.561,0.0,2,0.0667083854818523,1.0,0,25.17,799.0,0,1,1,0,0,53.3,1.0,0,0,10000.0,1.0,9,90000,0,261000
400000,0.0,0,0,0.0,1499.68,0.0,1,0.0687239366138448,1.0,0,18.2,1199.0,0,1,0,0,0,82.4,1.0,0,0,4000.0,1.0,10,40000,0,371000
1560000,0.0,0,0,1.0,1317.21,0.0,2,0.0494269340974212,1.0,0,19.09,1396.0,0,2,0,0,0,69.0,0.0,0,0,9230.76923076923,1.0,13,120000,1,204999
1980000,0.0,0,0,0.0,1240.8,0.0,1,0.062876254180602,1.0,0,13.2,1495.0,0,2,0,0,0,94.0,1.0,1,0,4090.909090909091,1.0,22,90000,0,110000
1600000,0.0,0,1,1.0,1203.6,0.0,2,0.0486061472480343,1.0,0,17.7,1399.0,0,4,0,0,0,68.0,0.0,0,0,6250.0,1.0,16,100000,0,150000
1650000,0.0,0,1,1.0,1360.0,0.0,2,0.0486061472480343,1.0,0,20.0,1399.0,0,2,0,0,0,68.0,0.0,0,0,7333.333333333333,1.0,15,110000,0,180000
320000,0.0,0,0,1.0,2514.3,0.0,1,0.0658210947930574,1.0,0,25.5,1498.0,0,1,0,1,0,98.6,0.0,0,0,5000.0,1.0,8,40000,0,900000
2090000,0.0,0,0,0.0,1380.6,0.0,2,0.0521042084168336,1.0,0,17.7,1497.0,0,2,0,1,0,78.0,1.0,0,0,5789.473684210527,1.0,19,110000,0,165000
1500000,0.0,0,0,1.0,1971.0,0.0,2,0.0644699140401146,1.0,0,21.9,1396.0,0,4,0,0,0,90.0,0.0,1,0,6666.666666666667,1.0,15,100000,0,270000
320000,0.0,0,0,1.0,2150.55,0.0,1,0.0709134615384615,1.0,0,24.3,1248.0,1,1,0,0,0,88.5,0.0,0,0,5000.0,1.0,8,40000,0,750000
180000,0.0,0,0,0.0,1522.596,0.0,1,0.0683876357560568,1.0,0,18.6,1197.0,0,1,0,0,0,81.86,1.0,1,0,5000.0,1.0,6,30000,0,750000
1260000,0.0,0,1,1.0,1360.0,0.0,2,0.0486061472480343,1.0,0,20.0,1399.0,0,2,0,0,0,68.0,0.0,0,0,6428.571428571428,1.0,14,90000,0,190000
1120000,0.0,0,0,0.0,1360.0,0.0,2,0.0668337510442773,1.0,0,17.0,1197.0,0,1,0,0,0,80.0,1.0,1,0,5714.285714285715,1.0,14,80000,0,315000
1080000,0.0,1,0,1.0,1581.4736,0.0,2,0.049149560117302,1.0,0,23.59,1364.0,0,1,0,0,0,67.04,0.0,0,0,7500.0,1.0,12,90000,0,409999
840000,0.0,0,0,0.0,1532.725,0.0,2,0.0692147034252297,1.0,0,18.5,1197.0,0,1,0,0,0,82.85,1.0,1,0,5833.333333333333,1.0,12,70000,0,340000
430000,0.0,0,0,0.0,1164.72,0.0,1,0.0678132678132678,1.0,0,21.1,814.0,0,1,0,0,0,55.2,1.0,1,0,4300.0,1.0,10,43000,0,270000
640000,0.0,0,0,1.0,1698.3,0.0,2,0.0592948717948717,1.0,0,22.95,1248.0,0,1,0,0,0,74.0,0.0,0,0,10000.0,1.0,8,80000,1,280000
780000,0.0,0,0,1.0,1650.2,0.0,1,0.0592948717948717,1.0,0,22.3,1248.0,0,1,0,0,0,74.0,0.0,0,0,4615.384615384615,1.0,13,60000,1,130000
208395,0.0,0,0,0.0,1164.72,0.0,1,0.0678132678132678,1.0,0,21.1,814.0,0,1,0,0,0,55.2,1.0,1,0,1722.2727272727273,1.0,11,18945,0,260000
490000,0.0,0,0,1.0,1775.28,0.0,2,0.0623693086003372,1.0,0,24.0,1186.0,0,1,0,0,0,73.97,0.0,1,0,10000.0,1.0,7,70000,0,710000
2304000,0.0,0,0,1.0,1426.2700000000002,0.0,2,0.0592147435897435,1.0,0,19.3,1248.0,1,2,0,0,0,73.9,0.0,0,0,9000.0,1.0,16,144000,0,180000
1401725,0.0,0,0,1.0,1971.0,0.0,2,0.0644699140401146,1.0,0,21.9,1396.0,0,2,0,0,0,90.0,0.0,1,0,8294.23076923077,1.0,13,107825,0,320000
75000,0.0,0,0,0.0,1042.965,0.0,1,0.0594221105527638,1.0,0,22.05,796.0,1,1,0,0,0,47.3,1.0,0,0,3000.0,1.0,5,15000,0,370000
70000,0.0,0,0,0.0,1341.561,0.0,1,0.0667083854818523,1.0,0,25.17,799.0,0,1,1,0,0,53.3,1.0,0,0,1428.571428571429,1.0,7,10000,0,340000
210000,0.0,0,0,1.0,1880.8244,0.0,1,0.0635816618911174,1.0,0,21.19,1396.0,0,1,0,0,0,88.76,0.0,1,0,4285.714285714285,1.0,7,30000,0,750000
400000,0.0,0,0,1.0,1704.3,0.0,2,0.0659025787965616,1.0,0,24.7,1047.0,0,1,0,0,0,69.0,0.0,0,0,6250.0,1.0,8,50000,1,550000
1600000,0.0,0,0,1.0,2474.86,0.0,3,0.0658210947930574,1.0,0,25.1,1498.0,0,1,0,1,0,98.6,0.0,0,0,16000.0,1.0,10,160000,0,750000
60000,0.0,0,0,0.0,1380.4,0.0,1,0.0626151012891344,1.0,0,20.3,1086.0,0,1,0,0,0,68.0,1.0,1,0,1666.6666666666667,1.0,6,10000,0,450000
450000,0.0,0,0,1.0,1864.8,0.0,2,0.0592948717948717,1.0,0,25.2,1248.0,1,2,0,0,0,74.0,0.0,0,0,5555.555555555556,1.0,9,50000,0,520000
720000,0.0,0,0,0.0,1355.4199999999998,0.0,1,0.0672344689378757,1.0,0,20.2,998.0,1,2,0,0,0,67.1,1.0,0,0,5000.0,1.0,12,60000,0,199000
1430000,0.0,0,0,1.0,1465.344,0.0,2,0.0615384615384615,1.0,0,25.44,936.0,0,1,0,0,0,57.6,0.0,0,0,8461.538461538461,1.0,13,110000,0,150000
720000,0.0,0,0,1.0,1880.1887,0.0,2,0.0635601719197707,1.0,0,21.19,1396.0,0,3,0,0,0,88.73,0.0,1,0,8888.888888888889,1.0,9,80000,0,540000
1190000,0.0,0,0,1.0,1909.2,0.0,2,0.0711538461538461,1.0,0,21.5,1248.0,1,2,0,0,0,88.8,0.0,0,0,6071.428571428572,1.0,14,85000,0,250000
1350000,0.0,0,0,0.0,1266.3,0.0,2,0.063147973609802,1.0,0,18.9,1061.0,1,2,0,0,0,67.0,1.0,0,0,6000.0,1.0,15,90000,0,200000
1260000,0.0,0,0,1.0,1725.0,0.0,2,0.0494269340974212,1.0,0,25.0,1396.0,0,2,0,0,0,69.0,0.0,0,0,6428.571428571428,1.0,14,90000,1,130000
1920000,0.0,0,0,1.0,1991.0,0.0,2,0.073677160080375,1.0,0,18.1,1493.0,0,1,0,0,0,110.0,0.0,1,0,7500.0,1.0,16,120000,0,280000
2679000,0.0,0,0,0.0,1038.0,0.0,2,0.0604229607250755,1.0,0,17.3,993.0,1,2,0,0,0,60.0,1.0,0,0,7421.0526315789475,1.0,19,141000,0,120000
1700000,0.0,0,0,1.0,1335.0,0.0,2,0.0600961538461538,1.0,0,17.8,1248.0,1,2,0,0,0,75.0,0.0,0,0,5882.35294117647,1.0,17,100000,0,290000
90000,0.0,0,0,1.0,1960.27,0.0,1,0.063538681948424,1.0,0,22.1,1396.0,0,1,0,0,0,88.7,0.0,1,0,2500.0,1.0,6,15000,0,1000000
1404000,0.0,0,0,1.0,1426.2700000000002,0.0,2,0.0592147435897435,1.0,0,19.3,1248.0,1,1,0,0,0,73.9,0.0,0,0,8307.692307692309,1.0,13,108000,0,415000
1404000,0.0,0,0,1.0,1731.6,0.0,2,0.0592948717948717,1.0,0,23.4,1248.0,1,1,0,0,0,74.0,0.0,0,0,8307.692307692309,1.0,13,108000,0,415000
550000,0.0,0,0,1.0,1432.272,0.0,2,0.0601495726495726,1.0,0,25.44,936.0,0,1,0,0,0,56.3,0.0,0,0,5500.0,1.0,10,55000,0,240000
569160,0.0,0,0,1.0,1380.0,0.0,1,0.0600961538461538,1.0,0,18.4,1248.0,0,1,0,0,0,75.0,0.0,0,0,2529.6,1.0,15,37944,1,250000
1265600,0.0,0,1,1.0,1360.0,0.0,2,0.0486061472480343,1.0,0,20.0,1399.0,0,1,0,0,0,68.0,0.0,0,0,6457.142857142857,1.0,14,90400,0,175000
1445000,0.0,0,0,1.0,1848.0,0.0,1,0.073677160080375,1.0,0,16.8,1493.0,0,2,0,0,0,110.0,0.0,1,0,5000.0,1.0,17,85000,0,220000
2640000,0.0,0,0,1.0,1206.4,0.0,2,0.0379829731499672,1.0,0,20.8,1527.0,1,3,0,0,0,58.0,0.0,0,0,5454.545454545455,1.0,22,120000,0,85000
30000,0.0,0,0,0.0,1734.978,0.0,1,0.0683375104427736,1.0,0,21.21,1197.0,1,1,0,0,0,81.8,1.0,0,0,833.3333333333334,1.0,6,5000,0,675000
450000,0.0,0,0,1.0,1665.106,0.0,2,0.0573579739904175,1.0,0,19.87,1461.0,0,1,1,0,0,83.8,0.0,0,0,5555.555555555556,1.0,9,50000,0,535000
810000,0.0,0,0,1.0,2150.55,0.0,2,0.0709134615384615,1.0,0,24.3,1248.0,1,1,0,0,0,88.5,0.0,0,0,10000.0,1.0,9,90000,0,800000
1120000,0.0,0,0,0.0,1122.01,0.0,2,0.0610367892976588,1.0,0,15.37,1196.0,1,3,0,0,0,73.0,1.0,0,0,5714.285714285715,1.0,14,80000,0,150000
1080000,0.0,0,0,0.0,1164.8,0.0,1,0.060320452403393,1.0,0,18.2,1061.0,1,2,0,0,0,64.0,1.0,0,0,3333.333333333333,1.0,18,60000,0,90000
505488,0.0,0,0,1.0,1999.9742,0.0,2,0.0635601719197707,1.0,0,22.54,1396.0,0,1,0,0,0,88.73,0.0,1,0,7898.25,1.0,8,63186,0,850000
30000,0.0,0,0,0.0,1778.3399999999997,0.0,1,0.0694235588972431,0.0,0,21.4,1197.0,1,1,0,0,0,83.1,1.0,0,0,833.3333333333334,1.0,6,5000,0,675000
1372500,0.0,0,0,0.0,912.11,0.0,2,0.0581658291457286,1.0,0,19.7,796.0,1,1,0,0,0,46.3,1.0,0,0,6100.0,1.0,15,91500,0,150000
230000,0.0,0,0,1.0,1864.8,0.0,1,0.0592948717948717,1.0,0,25.2,1248.0,1,1,0,0,0,74.0,0.0,0,0,2300.0,1.0,10,23000,0,550000
520000,0.0,0,0,1.0,2127.944,0.0,1,0.0648310387984981,1.0,0,20.54,1598.0,0,1,0,0,0,103.6,0.0,0,1,3076.923076923077,1.0,13,40000,0,350000
910000,0.0,0,0,1.0,1715.408,0.0,2,0.0592467948717948,1.0,0,23.2,1248.0,1,1,0,0,0,73.94,0.0,0,0,5384.615384615385,1.0,13,70000,0,300000
612000,0.0,0,0,0.0,1683.9199999999998,0.0,2,0.0724540901502504,1.0,0,19.4,1198.0,0,1,0,1,0,86.8,1.0,0,0,7555.555555555556,1.0,9,68000,0,400000
780000,0.0,0,0,1.0,1699.4900000000002,0.0,2,0.0616185897435897,1.0,0,22.1,1248.0,0,1,0,0,0,76.9,0.0,0,0,5416.666666666667,1.0,12,65000,0,300000
1700000,0.0,0,0,0.0,1269.9,0.0,1,0.0618941088739746,1.0,0,15.3,1341.0,0,1,0,0,0,83.0,1.0,1,0,4250.0,1.0,20,85000,0,65000
1316000,0.0,0,0,0.0,1268.1899999999998,0.0,2,0.0672344689378757,1.0,0,18.9,998.0,1,3,0,0,0,67.1,1.0,0,0,6714.285714285715,1.0,14,94000,0,200000
1000000,0.0,0,0,1.0,1999.9742,0.0,2,0.0635601719197707,1.0,0,22.54,1396.0,0,1,0,0,0,88.73,0.0,1,0,10000.0,1.0,10,100000,0,650000
800000,0.0,0,0,1.0,1999.9742,0.0,2,0.0635601719197707,1.0,0,22.54,1396.0,0,1,0,0,0,88.73,0.0,1,0,8000.0,1.0,10,80000,0,650000
960000,0.0,0,0,1.0,1630.9730000000002,0.0,2,0.0616346955796497,1.0,0,22.07,1199.0,0,3,0,0,0,73.9,0.0,0,1,6666.666666666667,1.0,12,80000,0,350000
1967000,0.0,0,0,1.0,944.064,0.0,2,0.0378223495702005,1.0,0,17.88,1396.0,0,3,0,0,0,52.8,0.0,0,0,10035.714285714286,1.0,14,140500,1,75000
2145000,0.0,0,0,0.0,1501.5,0.0,2,0.0661016949152542,1.0,0,17.5,1298.0,1,1,0,0,0,85.8,1.0,0,0,9533.333333333334,1.0,15,143000,0,240000
720000,0.0,0,0,0.0,1403.732,0.0,1,0.0672344689378757,1.0,0,20.92,998.0,1,1,0,0,0,67.1,1.0,0,0,5000.0,1.0,12,60000,0,240000
1680000,0.0,0,0,1.0,1380.0,0.0,2,0.0600961538461538,1.0,0,18.4,1248.0,0,2,0,0,0,75.0,0.0,0,0,8571.42857142857,1.0,14,120000,1,180000
1920000,0.0,0,0,0.0,1116.0,0.0,2,0.0623115577889447,1.0,0,18.0,995.0,0,3,0,0,0,62.0,1.0,0,0,7500.0,1.0,16,120000,0,95000
700000,0.0,0,0,1.0,2102.168,0.0,2,0.0593108974358974,1.0,0,28.4,1248.0,1,1,0,0,0,74.02,0.0,0,0,14285.714285714286,1.0,7,100000,0,811000
600000,0.0,0,0,1.0,1595.685,0.0,1,0.0655689102564102,1.0,0,19.5,1248.0,0,1,0,0,1,81.83,0.0,0,0,2666.6666666666665,1.0,15,40000,0,300000
2280000,0.0,0,0,1.0,1127.0,0.0,2,0.0498220640569395,1.0,0,16.1,1405.0,0,3,0,0,0,70.0,0.0,0,0,6315.789473684211,1.0,19,120000,1,100000
480000,0.0,0,0,0.0,1374.9904,0.0,1,0.0671743486973947,1.0,0,20.51,998.0,1,1,0,0,0,67.04,1.0,0,0,3333.333333333333,1.0,12,40000,0,350000
680000,0.0,0,0,1.0,1041.6,0.0,1,0.0441281138790035,1.0,0,16.8,1405.0,0,1,0,0,0,62.0,0.0,0,0,2352.9411764705883,1.0,17,40000,1,100000
180000,0.0,0,0,0.0,1341.561,0.0,1,0.0667083854818523,1.0,0,25.17,799.0,0,1,1,0,0,53.3,1.0,0,0,2222.222222222222,1.0,9,20000,0,330000
399000,0.0,0,0,1.0,2221.35,0.0,2,0.0709134615384615,1.0,0,25.1,1248.0,1,2,0,0,0,88.5,0.0,0,0,8142.857142857143,1.0,7,57000,0,950000
1540000,0.0,0,0,1.0,1782.0,0.0,2,0.073677160080375,1.0,0,16.2,1493.0,0,2,0,0,0,110.0,0.0,1,0,7857.142857142857,1.0,14,110000,0,300000
2090000,0.0,0,0,0.0,1434.48,0.0,2,0.0645403377110694,1.0,0,13.9,1599.0,0,4,0,0,0,103.2,1.0,1,0,5789.473684210527,1.0,19,110000,0,170000
48474,0.0,0,0,1.0,1704.3,0.0,1,0.0659025787965616,1.0,0,24.7,1047.0,0,1,0,0,0,69.0,0.0,0,0,1346.5,0.0,6,8079,1,900000
1039870,0.0,0,1,1.0,1192.6,0.0,2,0.0478913509649749,1.0,0,17.8,1399.0,0,2,0,0,0,67.0,0.0,0,0,6153.076923076923,0.0,13,79990,0,350000
1061216,0.0,0,1,1.0,1360.0,0.0,2,0.0486061472480343,1.0,0,20.0,1399.0,0,1,0,0,0,68.0,0.0,0,0,6279.384615384615,0.0,13,81632,0,425000
1396809,0.0,0,1,1.0,2589.903,0.0,3,0.0662416555407209,1.0,0,26.1,1498.0,0,1,0,0,0,99.23,0.0,0,0,17244.555555555555,0.0,9,155201,0,600000
1116544,0.0,0,1,1.0,2039.368,0.0,2,0.059973297730307,1.0,0,22.7,1498.0,0,1,0,0,0,89.84,0.0,0,0,9227.636363636364,0.0,11,101504,0,750000
1172145,0.0,0,1,1.0,1192.6,0.0,2,0.0478913509649749,1.0,0,17.8,1399.0,0,1,0,0,0,67.0,0.0,0,0,6935.769230769231,0.0,13,90165,0,450000
1290255,0.0,0,1,1.0,2530.365,0.0,2,0.0662416555407209,1.0,0,25.5,1498.0,0,2,0,0,0,99.23,0.0,0,0,5734.466666666666,0.0,15,86017,0,325000
1923048,0.0,0,0,1.0,1595.685,0.0,2,0.0655689102564102,1.0,0,19.5,1248.0,0,2,0,0,1,81.83,0.0,0,0,13354.5,0.0,12,160254,0,350000
1506372,0.0,0,1,1.0,2244.8943,0.0,2,0.0658144192256341,1.0,0,22.77,1498.0,0,2,0,0,0,98.59,0.0,0,0,10460.916666666666,0.0,12,125531,0,600000
160000,0.0,0,0,0.0,2002.56,0.0,1,0.0700583819849874,1.0,0,23.84,1199.0,0,1,0,0,0,84.0,1.0,0,0,2500.0,1.0,8,20000,1,520000
280000,0.0,0,0,1.0,2332.75,0.0,2,0.0724782899131596,0.0,0,21.5,1497.0,0,1,0,0,0,108.5,0.0,0,0,5714.285714285715,1.0,7,40000,1,950000
2040000,0.0,0,0,0.0,2006.0,0.0,2,0.0788243152972612,1.0,0,17.0,1497.0,0,2,0,1,0,118.0,1.0,0,0,7058.823529411765,1.0,17,120000,0,229999
1200000,0.0,0,0,1.0,1715.408,0.0,2,0.0592467948717948,1.0,0,23.2,1248.0,1,3,0,0,0,73.94,0.0,0,0,8333.333333333334,1.0,12,100000,0,409999
1540000,0.0,0,1,1.0,1210.4,0.0,2,0.0486061472480343,1.0,0,17.8,1399.0,0,3,0,0,0,68.0,0.0,0,0,7857.142857142857,1.0,14,110000,0,300000
2040000,0.0,0,0,1.0,1142.4,0.0,2,0.0483985765124555,1.0,0,16.8,1405.0,0,3,0,0,0,68.0,0.0,0,0,7058.823529411765,1.0,17,120000,1,175000
320000,0.0,0,0,0.0,1548.6240000000005,0.0,1,0.0671743486973947,1.0,0,23.1,998.0,1,2,0,0,0,67.04,1.0,0,0,5000.0,1.0,8,40000,0,425000
840000,0.0,0,0,0.0,1348.0704999999998,0.0,2,0.0626611418047882,1.0,0,19.81,1086.0,0,1,0,0,0,68.05,1.0,1,0,5833.333333333333,1.0,12,70000,0,310000
840000,0.0,0,0,1.0,1896.406,0.0,2,0.063538681948424,1.0,0,21.38,1396.0,0,1,0,0,0,88.7,0.0,1,0,13125.0,1.0,8,105000,0,1125000
506000,0.0,0,0,0.0,1563.526,0.0,1,0.0683876357560568,1.0,0,19.1,1197.0,0,2,0,0,0,81.86,1.0,1,0,4181.818181818182,1.0,11,46000,0,450000
1120000,0.0,0,0,1.0,1630.9730000000002,0.0,2,0.0616346955796497,1.0,0,22.07,1199.0,0,2,0,0,0,73.9,0.0,0,1,5714.285714285715,1.0,14,80000,0,388000
840000,0.0,0,0,0.0,1671.84,0.0,1,0.0645403377110694,1.0,0,16.2,1599.0,0,1,0,0,0,103.2,1.0,1,0,4285.714285714285,1.0,14,60000,0,400000
700000,0.0,0,0,1.0,2474.86,0.0,2,0.0658210947930574,1.0,0,25.1,1498.0,0,3,0,1,0,98.6,0.0,0,0,7000.0,1.0,10,70000,0,760000
1440000,0.0,0,0,0.0,912.11,0.0,2,0.0581658291457286,1.0,0,19.7,796.0,1,1,0,0,0,46.3,1.0,0,0,5625.0,1.0,16,90000,0,120000
150000,0.0,0,0,1.0,2102.168,0.0,1,0.0593108974358974,1.0,0,28.4,1248.0,1,1,0,0,0,74.02,0.0,0,0,4166.666666666667,1.0,6,25000,0,757000
530000,0.0,0,0,0.0,1075.602,0.0,2,0.0594221105527638,1.0,0,22.74,796.0,1,2,0,0,0,47.3,1.0,0,0,5300.0,1.0,10,53000,0,270000
60000,0.0,0,0,0.0,1734.978,0.0,1,0.0683375104427736,0.0,0,21.21,1197.0,1,1,0,0,0,81.8,1.0,0,0,1666.6666666666667,1.0,6,10000,0,600000
126000,0.0,0,0,0.0,1341.561,0.0,1,0.0667083854818523,1.0,0,25.17,799.0,0,1,1,0,0,53.3,1.0,0,0,3500.0,1.0,6,21000,0,290000
300000,0.0,0,0,0.0,1403.732,0.0,1,0.0672344689378757,1.0,0,20.92,998.0,1,1,0,0,0,67.1,1.0,0,0,2083.333333333333,1.0,12,25000,0,215000
198000,0.0,0,0,0.0,1341.561,0.0,1,0.0667083854818523,1.0,0,25.17,799.0,0,1,1,0,0,53.3,1.0,0,0,2444.4444444444443,1.0,9,22000,0,250000
180000,0.0,0,0,0.0,1605.8475,0.0,1,0.0671843687374749,1.0,0,23.95,998.0,1,2,0,0,0,67.05,1.0,0,0,2222.222222222222,1.0,9,20000,0,250000
210000,0.0,0,1,1.0,2557.17,0.0,1,0.0660881174899866,1.0,0,25.83,1498.0,0,1,0,0,0,99.0,0.0,0,0,4285.714285714285,1.0,7,30000,0,793000
52400,0.0,0,0,0.0,1614.34,0.0,1,0.0739783152627189,0.0,0,18.2,1199.0,0,1,0,1,0,88.7,1.0,0,0,818.75,1.0,8,6550,0,725000
270000,0.0,0,0,1.0,1680.0,0.0,1,0.0625,1.0,0,24.0,1120.0,0,1,0,0,0,70.0,0.0,1,0,3333.333333333333,1.0,9,30000,0,480000
292453,0.0,0,0,0.0,1734.978,0.0,2,0.0683375104427736,1.0,0,21.21,1197.0,1,1,0,0,0,81.8,1.0,0,0,5968.428571428572,0.0,7,41779,0,795000
486000,0.0,0,0,0.0,1658.69,0.0,2,0.0739783152627189,1.0,0,18.7,1199.0,0,1,0,1,0,88.7,1.0,0,0,6000.0,0.0,9,54000,0,625000
296000,0.0,0,0,1.0,1983.2,0.0,1,0.0592948717948717,0.0,0,26.8,1248.0,1,1,0,0,0,74.0,0.0,0,0,4625.0,1.0,8,37000,0,625000
560000,0.0,0,0,1.0,2485.965,0.0,2,0.0709134615384615,1.0,0,28.09,1248.0,1,1,0,0,0,88.5,0.0,0,0,8750.0,0.0,8,70000,0,844999
891000,0.0,0,0,1.0,2242.2432,0.0,2,0.069105473965287,0.0,0,21.66,1498.0,0,1,0,0,1,103.52,0.0,0,0,11000.0,0.0,9,99000,0,650000
105000,0.0,0,0,0.0,1799.6,0.0,1,0.0683375104427736,1.0,0,22.0,1197.0,1,1,0,0,0,81.8,1.0,0,0,2142.8571428571427,0.0,7,15000,0,750000
300000,0.0,0,0,0.0,1658.69,0.0,1,0.0739783152627189,1.0,0,18.7,1199.0,0,1,0,1,0,88.7,1.0,0,0,3000.0,0.0,10,30000,0,610000
203000,0.0,0,0,0.0,1424.3639999999998,0.0,1,0.0683876357560568,0.0,0,17.4,1197.0,0,1,0,0,0,81.86,1.0,1,0,4142.857142857143,0.0,7,29000,0,890000
1240000,0.0,0,0,1.0,1725.2500000000002,0.0,3,0.0494340974212034,1.0,0,25.0,1396.0,0,1,0,0,0,69.01,0.0,0,0,19375.0,1.0,8,155000,1,385000
315000,0.0,0,0,0.0,1548.6240000000005,0.0,1,0.0671743486973947,0.0,0,23.1,998.0,1,1,0,0,0,67.04,1.0,0,0,3888.8888888888887,1.0,9,35000,0,400000
350000,0.0,0,0,1.0,1775.28,0.0,2,0.0623693086003372,1.0,0,24.0,1186.0,0,1,0,0,0,73.97,0.0,1,0,7142.857142857143,1.0,7,50000,0,550000
2100000,0.0,0,0,1.0,1317.21,0.0,2,0.0494269340974212,1.0,0,19.09,1396.0,0,2,0,0,0,69.0,0.0,0,0,14583.333333333334,1.0,12,175000,1,200000
103500,0.0,0,0,0.0,1341.561,0.0,1,0.0667083854818523,1.0,0,25.17,799.0,0,1,1,0,0,53.3,1.0,0,0,1277.7777777777778,1.0,9,11500,0,310000
